,F/FMSY,Year,Scenario,SSB/SSBMSY,SSBCI_Lower,SSBCI_Upper,FCI_Lower,FCI_Upper,CatchCI_Lower,CatchCI_Upper,RCI_Lower,RCI_Upper,OM,Rho,Frequency,HCR,SSB,SSBest,F_full,Fest,R,Rest,Catchsim,Catchest,REESSB,REEF,rhoSSB
1231,NA,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,4,3547.93507,1998.9165,0.3788805,0.8450696,3061964,660931.8,857.4885428,864.00625,NA,NA,NA
1232,NA,2018,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,4,4363.402523,1665.701,0.198409,0.4993869,4260899,901243.45,515.7121064,518.0964,NA,NA,NA
1233,NA,1986,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,28722.20654,26347.44,0.8563994,0.8137918,16631560,15935550,11046.89349,10721.52,NA,NA,NA
1234,NA,1987,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,26731.00242,27073.42,0.8681519,0.8319778,17662870,16807240,11373.0912,11436.95,NA,NA,NA
1235,NA,1988,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,26954.50403,27513.7,0.6547805,0.6288029,32593270,30445620,9123.035606,9152.918,NA,NA,NA
1236,NA,1989,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,27800.44492,33515.46,0.9745814,0.9553315,5051173,4577248,14989.62679,14966.01,NA,NA,NA
1237,NA,1990,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,34673.7098,35787.47,1.198393,1.18105,5417801,4710339,18484.02074,18273.38,NA,NA,NA
1238,NA,1991,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,37773.75127,30117.6,1.18376,1.194223,10072200,8314070,17279.96613,17059.14,NA,NA,NA
1239,NA,1992,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,31985.06322,18700.29,1.279991,1.323734,10661790,8094062,11570.32351,11490.3,NA,NA,NA
1240,NA,1993,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,20050.98141,12161.85,1.543551,1.627412,14684380,10229210,7614.454878,7567.637,NA,NA,NA
1241,NA,1994,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,13446.58178,10391.62,1.332879,1.456096,5257516,3355967,5755.218742,5735.026,NA,NA,NA
1242,NA,1995,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,12128.08407,10860.19,0.916881,1.059703,6217710,3612780,4938.136496,4916.764,NA,NA,NA
1243,NA,1996,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,13299.65583,11016.27,0.8162326,0.9934796,5584570,2923512,5362.602224,5325.649,NA,NA,NA
1244,NA,1997,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,13933.87593,8993.792,0.6711441,0.870764,9777971,4822143,4106.215535,4078.729,NA,NA,NA
1245,NA,1998,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,12004.47291,7806.677,0.5597291,0.7833222,9105385,4219846,3210.603899,3212.21,NA,NA,NA
1246,NA,1999,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,11215.41561,7887.097,0.3747781,0.5444322,19041730,8377461,2332.846675,2334.46,NA,NA,NA
1247,NA,2000,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,12161.29151,9885.441,0.4428962,0.6482179,11455660,4891203,3369.379396,3370.224,NA,NA,NA
1248,NA,2001,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,15378.77246,11843.59,0.4594742,0.6870957,2976459,1271066,4168.642038,4166.748,NA,NA,NA
1249,NA,2002,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,18796.52769,12883.71,0.3626093,0.5401957,13175370,5585977,4002.828268,4008.002,NA,NA,NA
1250,NA,2003,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,20397.41129,12713.68,0.3926542,0.5673778,4777869,2020130,4424.915091,4434.871,NA,NA,NA
1251,NA,2004,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,19359.14349,11639.48,0.4701816,0.6674361,15418270,6651657,4443.686217,4459.023,NA,NA,NA
1252,NA,2005,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,17266.71046,10678.52,0.6450534,0.9131931,9185212,4083257,5062.128049,5049.747,NA,NA,NA
1253,NA,2006,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,15633.0102,9335.026,0.4354878,0.6150917,15170260,7003008,3067.887018,3071.85,NA,NA,NA
1254,NA,2007,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,14203.80951,10995.23,0.481724,0.6429955,11425310,5522093,3798.595002,3791.822,NA,NA,NA
1255,NA,2008,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,15922.64237,12142.97,0.6653683,0.8525788,8282485,4185507,5151.754469,5169,NA,NA,NA
1256,NA,2009,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,16724.72866,11931.16,0.7703221,0.9514913,5282501,2782499,5565.333333,5554.316,NA,NA,NA
1257,NA,2010,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,15839.34304,10403.42,0.8866648,1.057497,3214456,1724292,5339.020292,5353.162,NA,NA,NA
1258,NA,2011,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,13221.7822,7859.747,1.307762,1.526682,3123141,1628796,5109.970721,5102.118,NA,NA,NA
1259,NA,2012,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,9573.531438,4424.159,1.481667,1.726817,3451363,1470594,3032.407788,3020.756,NA,NA,NA
1260,NA,2013,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,5394.312786,2577.388,1.858794,2.289098,1711859,588888.3,1952.698835,1924.385,NA,NA,NA
1261,NA,2014,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,3291.968035,1580.978,1.668793,2.633868,5726967,1716269,1242.39066,1225.559,NA,NA,NA
1262,NA,2015,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,2375.189463,1045.971,0.2698311,0.5179649,2311249,588754.3,260.327718,261.2275,NA,NA,NA
1263,NA,2016,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,2232.821099,1663.067,0.3742287,0.7478223,1355431,307142.3,578.9498259,579.1132,NA,NA,NA
1264,NA,2017,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,3547.93507,1952.933,0.3788805,0.8681476,3061964,676420,857.4885428,863.9721,NA,NA,NA
1265,NA,2018,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,4363.402523,1609.7755,0.198409,0.52472245,4260899,971259.3,515.7121064,517.5877,NA,NA,NA
1266,NA,1986,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,28831.95031,26840.28,0.8563994,0.7930877,16631560,15652380,11077.03815,10732.2,NA,NA,NA
1267,NA,1987,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,26782.31825,27521.74,0.8681519,0.8077516,17662870,16709330,11375.27922,11416.29,NA,NA,NA
1268,NA,1988,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,26958.43466,27974.92,0.6547805,0.6128736,32593270,30185130,9121.877946,9148.187,NA,NA,NA
1269,NA,1989,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,27797.81492,33931.07,0.9745814,0.932701,5051173,4511893,14992.5314,14895.09,NA,NA,NA
1270,NA,1990,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,34678.79604,36136.34,1.198393,1.168478,5417801,4631358,18485.01312,18312.19,NA,NA,NA
1271,NA,1991,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,37775.30702,30389.8,1.18376,1.1848,10072200,8231643,17280.20151,17106.57,NA,NA,NA
1272,NA,1992,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,31985.43613,18920.59,1.279991,1.303831,10661790,8032329,11570.38237,11505.24,NA,NA,NA
1273,NA,1993,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,20051.07121,12293.3,1.543551,1.572657,14684380,10220080,7614.468729,7549.762,NA,NA,NA
1274,NA,1994,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,13446.60123,10527.88,1.332879,1.414694,5257516,3317455,5755.22084,5728.567,NA,NA,NA
1275,NA,1995,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,12128.08724,11000.78,0.916881,1.035934,6217710,3588925,4938.136833,4923.31,NA,NA,NA
1276,NA,1996,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,13299.65646,11157.95,0.8162326,0.9790606,5584570,2930828,5362.602316,5350.815,NA,NA,NA
1277,NA,1997,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,13933.87612,9122.303,0.6711441,0.8579667,9777971,4772225,4106.215561,4094.57,NA,NA,NA
1278,NA,1998,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,12004.47298,7947.644,0.5597291,0.7599249,9105385,4219120,3210.603907,3195.902,NA,NA,NA
1279,NA,1999,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,11215.41563,8063.749,0.3747781,0.5284879,19041730,8347528,2332.846678,2338.43,NA,NA,NA
1280,NA,2000,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,12161.29152,10068.49,0.4428962,0.6325367,11455660,4889556,3369.379397,3371.7,NA,NA,NA
1281,NA,2001,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,15378.77247,12040.88,0.4594742,0.6718016,2976459,1265955,4168.642039,4164.635,NA,NA,NA
1282,NA,2002,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,18796.52769,13071.5,0.3626093,0.530977,13175370,5516015,4002.828269,4001.199,NA,NA,NA
1283,NA,2003,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,20397.41129,12946.29,0.3926542,0.5585434,4777869,2012041,4424.915091,4439.592,NA,NA,NA
1284,NA,2004,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,19359.14349,11838.81,0.4701816,0.6465721,15418270,6580860,4443.686217,4456.405,NA,NA,NA
1285,NA,2005,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,17266.71046,10871.32,0.6450534,0.8889056,9185212,4033991,5062.128049,5073.231,NA,NA,NA
1286,NA,2006,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,15633.0102,9526.32,0.4354878,0.5935642,15170260,6948805,3067.887018,3062.471,NA,NA,NA
1287,NA,2007,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,14203.80951,11179.63,0.481724,0.6306422,11425310,5471075,3798.595002,3808.495,NA,NA,NA
1288,NA,2008,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,15922.64237,12281.82,0.6653683,0.8342125,8282485,4102649,5151.754469,5131.401,NA,NA,NA
1289,NA,2009,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,16724.72866,12066.81,0.7703221,0.9348444,5282501,2738338,5565.333333,5556.592,NA,NA,NA
1290,NA,2010,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,15839.34304,10466.44,0.8866648,1.043772,3214456,1699663,5339.020292,5333.692,NA,NA,NA
1291,NA,2011,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,13221.7822,7908.714,1.307762,1.503228,3123141,1610446,5109.970721,5094.23,NA,NA,NA
1292,NA,2012,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,9573.531438,4451.189,1.481667,1.699167,3451363,1470942,3032.407788,3014.222,NA,NA,NA
1293,NA,2013,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,5394.312786,2605.624,1.858794,2.244103,1711859,598803.7,1952.698835,1933.624,NA,NA,NA
1294,NA,2014,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,3291.968035,1601.54,1.668793,2.579008,5726967,1737569,1242.39066,1230.692,NA,NA,NA
1295,NA,2015,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,2375.189463,1069.622,0.2698311,0.5045241,2311249,610405.2,260.327718,260.3886,NA,NA,NA
1296,NA,2016,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,2232.821099,1701.441,0.3742287,0.7236009,1355431,319866,578.9498259,580.8899,NA,NA,NA
1297,NA,2017,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,3547.93507,2012.191,0.3788805,0.8368262,3061964,698645.7,857.4885428,863.2137,NA,NA,NA
1298,NA,2018,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,4363.402523,1698.175,0.198409,0.4939046,4260899,989136.8,515.7121064,519.6481,NA,NA,NA
1299,NA,1986,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,29001.67532,26622.19,0.8563994,0.8146897,16631560,15854700,11108.89679,10734.67,NA,NA,NA
1300,NA,1987,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,26851.56225,27115.35,0.8681519,0.8303628,17662870,16769670,11402.75832,11462.84,NA,NA,NA
1301,NA,1988,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,27009.91362,27529.45,0.6547805,0.6311647,32593270,30638950,9133.942146,9135.313,NA,NA,NA
1302,NA,1989,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,27825.22271,33545.65,0.9745814,0.9565042,5051173,4556990,14999.03671,14985.12,NA,NA,NA
1303,NA,1990,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,34690.18743,35770.54,1.198393,1.187946,5417801,4740998,18487.23571,18297.45,NA,NA,NA
1304,NA,1991,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,37778.79135,30133.52,1.18376,1.197719,10072200,8271692,17280.72869,17123.77,NA,NA,NA
1305,NA,1992,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,31986.2713,18763.38,1.279991,1.325385,10661790,8101452,11570.51419,11519.63,NA,NA,NA
1306,NA,1993,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,20051.27232,12132.03,1.543551,1.62601,14684380,10221570,7614.49975,7559.896,NA,NA,NA
1307,NA,1994,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,13446.64478,10408.51,1.332879,1.459302,5257516,3340651,5755.225539,5717.196,NA,NA,NA
1308,NA,1995,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,12128.09434,10881.26,0.916881,1.059573,6217710,3601635,4938.137586,4919.501,NA,NA,NA
1309,NA,1996,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,13299.65787,11045.25,0.8162326,0.9952003,5584570,2918701,5362.602524,5325.591,NA,NA,NA
1310,NA,1997,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,13933.87654,8996.41,0.6711441,0.8750572,9777971,4801012,4106.21562,4098.548,NA,NA,NA
1311,NA,1998,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,12004.47311,7800.741,0.5597291,0.7785922,9105385,4198949,3210.603926,3204.406,NA,NA,NA
1312,NA,1999,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,11215.41568,7902.141,0.3747781,0.5423179,19041730,8369353,2332.846684,2333.57,NA,NA,NA
1313,NA,2000,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,12161.29154,9921.71,0.4428962,0.6452336,11455660,4899705,3369.3794,3365.649,NA,NA,NA
1314,NA,2001,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,15378.77248,11871.4,0.4594742,0.6905103,2976459,1266777,4168.64204,4171.936,NA,NA,NA
1315,NA,2002,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,18796.52769,12867.79,0.3626093,0.5432367,13175370,5555087,4002.828269,4021.643,NA,NA,NA
1316,NA,2003,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,20397.41129,12692.82,0.3926542,0.5659601,4777869,2028124,4424.915091,4412.928,NA,NA,NA
1317,NA,2004,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,19359.14349,11657.14,0.4701816,0.6649501,15418270,6630094,4443.686217,4450.253,NA,NA,NA
1318,NA,2005,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,17266.71046,10674.53,0.6450534,0.9192964,9185212,4054638,5062.128049,5068.009,NA,NA,NA
1319,NA,2006,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,15633.0102,9318.84,0.4354878,0.6158065,15170260,7035994,3067.887018,3060.179,NA,NA,NA
1320,NA,2007,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,14203.80951,10965.78,0.481724,0.6495257,11425310,5547601,3798.595002,3801.89,NA,NA,NA
1321,NA,2008,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,15922.64237,12098.21,0.6653683,0.8530198,8282485,4181887,5151.754469,5142.119,NA,NA,NA
1322,NA,2009,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,16724.72866,11921.93,0.7703221,0.9611749,5282501,2786601,5565.333333,5564.771,NA,NA,NA
1323,NA,2010,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,15839.34304,10383.17,0.8866648,1.059123,3214456,1741859,5339.020292,5313.773,NA,NA,NA
1324,NA,2011,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,13221.7822,7859.555,1.307762,1.532634,3123141,1638639,5109.970721,5115.937,NA,NA,NA
1325,NA,2012,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,9573.531438,4418.14,1.481667,1.725599,3451363,1508763,3032.407788,3011.685,NA,NA,NA
1326,NA,2013,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,5394.312786,2596.476,1.858794,2.286083,1711859,627188.7,1952.698835,1934.854,NA,NA,NA
1327,NA,2014,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,3291.968035,1611.113,1.668793,2.580149,5726967,1896364,1242.39066,1230.788,NA,NA,NA
1328,NA,2015,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,2375.189463,1111.937,0.2698311,0.4861423,2311249,710486.2,260.327718,260.3929,NA,NA,NA
1329,NA,2016,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,2232.821099,1825.329,0.3742287,0.6786216,1355431,407060.8,578.9498259,582.7629,NA,NA,NA
1330,NA,2017,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,3547.93507,2240.272,0.3788805,0.7252642,3061964,914587.8,857.4885428,863.4537,NA,NA,NA
1331,NA,2018,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,4363.402523,2051.922,0.198409,0.3938789,4260899,1294699,515.7121064,518.5518,NA,NA,NA
1332,NA,1986,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,28803.04146,26307.955,0.8563994,0.81536485,16631560,15911880,11099.15841,10698.39,NA,NA,NA
1333,NA,1987,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,26828.22815,27006.755,0.8681519,0.8303818,17662870,16843715,11381.95983,11395.58,NA,NA,NA
1334,NA,1988,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,26971.38766,27497.64,0.6547805,0.6307336,32593270,30561565,9125.443168,9092.6195,NA,NA,NA
1335,NA,1989,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,27805.91449,33501.015,0.9745814,0.95880595,5051173,4569335.5,14996.75471,14974.695,NA,NA,NA
1336,NA,1990,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,34686.19143,35776.8,1.198393,1.189052,5417801,4706838,18486.45605,18275.335,NA,NA,NA
1337,NA,1991,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,37777.56908,30125.3,1.18376,1.192029,10072200,8318506.5,17280.54376,17077.98,NA,NA,NA
1338,NA,1992,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,31985.97833,18710.155,1.279991,1.326215,10661790,8133600,11570.46795,11482.095,NA,NA,NA
1339,NA,1993,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,20051.20177,12102.295,1.543551,1.6291275,14684380,10265980,7614.488868,7559.546,NA,NA,NA
1340,NA,1994,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,13446.6295,10374.08,1.332879,1.460607,5257516,3360646.5,5755.22389,5732.466,NA,NA,NA
1341,NA,1995,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,12128.09185,10839.94,0.916881,1.05392,6217710,3584602.5,4938.137322,4904.556,NA,NA,NA
1342,NA,1996,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,13299.65738,11015.98,0.8162326,0.9918347,5584570,2934850,5362.602451,5337.3835,NA,NA,NA
1343,NA,1997,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,13933.87639,8956.938,0.6711441,0.8733389,9777971,4792861,4106.215599,4074.859,NA,NA,NA
1344,NA,1998,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,12004.47306,7786.639,0.5597291,0.7792704,9105385,4220356.5,3210.60392,3194.555,NA,NA,NA
1345,NA,1999,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,11215.41566,7883.656,0.3747781,0.54264215,19041730,8386506,2332.846682,2333.2575,NA,NA,NA
1346,NA,2000,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,12161.29153,9903.745,0.4428962,0.6469822,11455660,4859349,3369.379399,3375.251,NA,NA,NA
1347,NA,2001,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,15378.77248,11857.45,0.4594742,0.6886758,2976459,1265113.5,4168.642039,4169.212,NA,NA,NA
1348,NA,2002,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,18796.52769,12860.71,0.3626093,0.5391368,13175370,5600256,4002.828269,4008.368,NA,NA,NA
1349,NA,2003,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,20397.41129,12710.705,0.3926542,0.56725085,4777869,2021310,4424.915091,4422.327,NA,NA,NA
1350,NA,2004,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,19359.14349,11626.615,0.4701816,0.6651404,15418270,6625540.5,4443.686217,4445.261,NA,NA,NA
1351,NA,2005,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,17266.71046,10683.865,0.6450534,0.91345405,9185212,4084382,5062.128049,5062.4985,NA,NA,NA
1352,NA,2006,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,15633.0102,9313.932,0.4354878,0.6175039,15170260,7055434.5,3067.887018,3084.584,NA,NA,NA
1353,NA,2007,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,14203.80951,10950.81,0.481724,0.64797475,11425310,5542798.5,3798.595002,3811.0775,NA,NA,NA
1354,NA,2008,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,15922.64237,12115.28,0.6653683,0.8545079,8282485,4208203.5,5151.754469,5141.436,NA,NA,NA
1355,NA,2009,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,16724.72866,11903.525,0.7703221,0.95875165,5282501,2789948.5,5565.333333,5549.293,NA,NA,NA
1356,NA,2010,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,15839.34304,10369.86,0.8866648,1.061458,3214456,1735104.5,5339.020292,5325.2925,NA,NA,NA
1357,NA,2011,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,13221.7822,7829.909,1.307762,1.5268175,3123141,1631530,5109.970721,5084.729,NA,NA,NA
1358,NA,2012,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,9573.531438,4415.3055,1.481667,1.72922,3451363,1473851,3032.407788,3013.653,NA,NA,NA
1359,NA,2013,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,5394.312786,2582.5685,1.858794,2.3036445,1711859,590513.6,1952.698835,1931.198,NA,NA,NA
1360,NA,2014,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,3291.968035,1577.8615,1.668793,2.644107,5726967,1703900,1242.39066,1226.335,NA,NA,NA
1361,NA,2015,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,2375.189463,1041.42,0.2698311,0.5196054,2311249,584842.85,260.327718,261.45335,NA,NA,NA
1362,NA,2016,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,2232.821099,1656.565,0.3742287,0.75068305,1355431,301811.4,578.9498259,580.7984,NA,NA,NA
1363,NA,2017,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,3547.93507,1936.6185,0.3788805,0.8770749,3061964,619600.65,857.4885428,864.23085,NA,NA,NA
1364,NA,2018,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,4,4363.402523,1585.793,0.198409,0.53297475,4260899,828185.7,515.7121064,518.30555,NA,NA,NA
1365,NA,1986,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,28666.70609,26302.77,0.8563994,0.81346205,16631560,15877155,11059.52106,10657.775,NA,NA,NA
1366,NA,1987,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,26748.94501,26990.54,0.8681519,0.8361838,17662870,16817525,11376.03574,11423.015,NA,NA,NA
1367,NA,1988,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,26960.11846,27452.805,0.6547805,0.631393,32593270,30434160,9122.133021,9110.7585,NA,NA,NA
1368,NA,1989,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,27798.3944,33523.37,0.9745814,0.9587851,5051173,4589400.5,14991.91055,14934.875,NA,NA,NA
1369,NA,1990,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,34677.70887,35759.435,1.198393,1.188688,5417801,4731684,18484.801,18290.825,NA,NA,NA
1370,NA,1991,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,37774.97448,30149.89,1.18376,1.206234,10072200,8304557.5,17280.1512,17106.25,NA,NA,NA
1371,NA,1992,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,31985.35642,18740.635,1.279991,1.326761,10661790,8126345.5,11570.36979,11458.28,NA,NA,NA
1372,NA,1993,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,20051.05201,12160.56,1.543551,1.634837,14684380,10264370,7614.465768,7577.447,NA,NA,NA
1373,NA,1994,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,13446.59707,10378.025,1.332879,1.4573865,5257516,3372714,5755.220391,5727.646,NA,NA,NA
